date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature
2022-05-09,125.5,125.55,124.5,124.55,14256432,1778657382,-2.1,30644,0.0,1.0,0.9834188709040662,623.1133465143753,27.772947187460566,0.2229863282814979,27.98478419932799,27.995933515742063,27.76179787104649,31.375,31.3875,31.125,31.1375,124.18,124.55,213334953621.0,1718000000.0,3134,524,-9255908.0,-5752123.0,66000.0,-3569785.0,124.55,0.0,True,0.0285026093938177,2022-05-10,YUANTA_ETF_NAV_HISTORY,-0.02011605415860729,-0.003540519276160503,-0.053437967115097074,-0.10997891777933932,-0.031116721173523154,-0.06835610644206169,31.69934640522854,-1.5254779428790264,-0.12685280937607724,0.17618655477604772,0.6215976961203907,0.00047397108776370267,0.0280300039478878,0.006379585326953707,0.08855291576673863,-0.8024956135739605,1.0,0.009177027827116602,5,0.2903225806451613,0.0,1.0,2022-05,21,27.22663068317089,2022-05-13,0.027846027846028187,False,False,27.22663068317089,28.241218476851717,-0.03658699533102566,0.8451539711819268,-0.019464005953381134,27.835330481731578,124.82976286596487,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-10,122.15,124.1,121.55,124.0,14865244,1826485304,-0.55,24937,0.0,1.0,0.995584102769972,620.3617420135089,27.650304706905743,0.2229863282814979,27.237779999584973,27.67260333973389,27.103988202616076,30.5375,31.025,30.3875,31.0,124.0,124.0,213159839282.0,1719000000.0,3087,452,-1183759.0,-1952862.0,134000.0,635103.0,124.0,0.0,True,0.0286290322580645,2022-05-11,YUANTA_ETF_NAV_HISTORY,-0.01658112909593379,-0.032621359223300894,-0.07432181345224842,-0.1284114765570329,-0.043523335957148634,-0.08173797645671033,29.04191616766444,-2.0003824582820227,-0.14133057566356444,0.17972552044700024,0.03503267161683295,0.0029795458205830183,0.0285026093938177,0.020514490394008433,0.06072874493927127,-0.6492443551093289,1.0,0.013868397757450523,6,0.3225806451612903,0.9510565162951535,0.30901699437494745,2022-05,21,27.22663068317089,2022-05-13,0.0004095004095008292,False,True,27.22663068317089,27.772947187460566,-0.019866860591530665,0.8831590066340097,-0.019464005953381134,27.373789273586006,122.7599444528695,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-11,123.85,124.45,123.3,124.2,8458090,1047528803,0.2,11241,0.0,1.0,1.0016129032258063,621.3623254683695,27.694901972562043,0.2229863282814979,27.61685675766352,27.750648554632416,27.494214277108693,30.9625,31.1125,30.825,31.05,123.95,124.2,213685089881.0,1724000000.0,3074,470,-203234.0,-2320352.0,100000.0,2017118.0,124.2,0.0,True,0.0285829307568438,2022-05-12,YUANTA_ETF_NAV_HISTORY,-0.00441589723002811,-0.029733959311424085,-0.06379765949414873,-0.13528591352859143,-0.04464732847952546,-0.0836084150367048,26.190476190476062,-1.8769655336344904,-0.1451223715960015,0.17454955961585206,0.13336434516732734,0.0,0.0286290322580645,0.01679841897233203,-0.15514018691588782,-0.07963266529631131,1.0,0.014458542342874026,7,0.3548387096774194,0.5877852522924732,-0.8090169943749473,2022-05,21,27.22663068317089,2022-05-13,0.01433251433251459,False,False,27.22663068317089,27.650304706905743,-0.015441184488378149,0.8144969448375544,-0.019464005953381134,27.252909433357402,122.21784915420167,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-12,123.0,123.0,121.2,121.25,13693487,1672599238,-2.95,36619,0.0,1.0,0.9762479871175525,606.603719509177,27.037092304131622,0.2229863282814979,27.427318378624243,27.427318378624243,27.02594298771755,30.75,30.75,30.3,30.3125,120.64,121.25,207977352694.0,1724000000.0,3054,459,-8285348.0,-7664428.0,100000.0,-720920.0,121.25,0.0,True,0.0292783505154639,2022-05-13,YUANTA_ETF_NAV_HISTORY,0.001612903225806539,-0.028169014084506894,-0.062995096190117,-0.14374353671147877,-0.04001855036617641,-0.07976710155039224,24.159021406727817,-1.5945027062943857,-0.14315281131424606,0.17482137555811014,-0.6153042965708556,0.002016942315449688,0.0285829307568438,0.007868852459016473,-0.0656063618290258,-0.024028356283747276,1.0,0.017409265269991092,8,0.3870967741935484,-0.587785252292473,-0.8090169943749475,2022-05,21,27.22663068317089,2022-05-13,0.0073710073710075985,False,False,27.22663068317089,27.694901972562043,-0.017052788382719695,0.7290982648348646,-0.019464005953381134,27.29686573889508,122.41497471735362,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-13,122.1,122.35,121.55,122.35,7332122,894972932,1.1,9914,0.0,1.0,1.0090721649484535,612.1069285109097,27.282377265241266,0.2229863282814979,27.22663068317089,27.282377265241266,27.10398820261607,30.525,30.5875,30.3875,30.5875,122.02,122.35,210184725758.0,1722500000.0,2998,458,-2775624.0,-1659355.0,0.0,-1116269.0,122.35,0.0,True,0.0290151205557825,2022-05-16,YUANTA_ETF_NAV_HISTORY,-0.02375201288244777,-0.06189555125725332,-0.10218437615697917,-0.16350465677819936,-0.057795046138902406,-0.09898752206087258,20.05208333333337,-2.1686836198452797,-0.1608996539792389,0.16918080277364286,-0.009628571678939471,0.0050563660477453976,0.0292783505154639,-0.02334505916213625,-0.17594254937163378,-0.6050575722604477,1.0,0.017409265269991092,9,0.41935483870967744,-0.9510565162951536,0.30901699437494723,2022-05,21,27.22663068317089,2022-05-13,0.0,True,True,27.22663068317089,27.037092304131622,0.006985851299066129,0.8966085304228278,-0.021023269464382443,26.606990561053117,119.32117437919538,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-16,123.45,124.0,122.5,123.0,6085859,750214036,0.65,11536,0.0,1.0,1.005312627707397,615.3588247392064,27.427318378624243,0.2229863282814979,27.52766222635092,27.650304706905743,27.315825214483496,30.8625,31.0,30.625,30.75,122.73,123.0,212014120033.0,1727500000.0,2943,492,-2070458.0,-1378069.0,100000.0,-792389.0,123.0,0.0,True,0.0288617886178861,2022-05-17,YUANTA_ETF_NAV_HISTORY,0.009072164948453532,-0.033951835767864424,-0.09067261241174329,-0.14260686755430974,-0.04471901778220244,-0.08851612262382202,25.8485639686684,-1.6759461522426986,-0.15328719723183415,0.17633935746722024,-0.8298937986659982,0.0027044746762825422,0.0290151205557825,-0.049762282091917576,-0.09126984126984128,-0.3785567125042382,1.0,0.010560281607509436,10,0.5161290322580645,0.0,1.0,2022-05,21,27.22663068317089,2022-05-13,0.011056511056511287,False,False,27.46076632786647,27.282377265241266,0.006517334677866347,0.7187313064509991,-0.019245666255006656,26.89614176709967,120.61789605838968,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-17,123.15,124.5,123.15,124.35,4399419,545917041,1.35,7213,0.0,1.0,1.0109756097560976,622.1127630595148,27.728349921804263,0.2229863282814979,27.46076632786647,27.76179787104649,27.46076632786647,30.7875,31.125,30.7875,31.0875,124.04,124.35,214274676847.0,1727500000.0,2888,558,-467626.0,-970493.0,100000.0,402867.0,124.35,0.0,True,0.0285484519501407,2022-05-18,YUANTA_ETF_NAV_HISTORY,0.005312627707396933,-0.012444801284624663,-0.06994328922495308,-0.13410770855332643,-0.03616346040825913,-0.08150121035240221,32.09169054441263,-1.3387346218302294,-0.1487889273356402,0.17347959571587207,-0.893617733964711,0.002199951112197507,0.0288617886178861,-0.06094447989789409,-0.06106870229007633,-0.3402080133634381,1.0,0.005529685681024521,11,0.5483870967741935,0.9510565162951535,0.30901699437494745,2022-05,21,27.22663068317089,2022-05-13,0.008599508599508976,False,False,27.46076632786647,27.427318378624243,0.0012187691941294254,0.6545538078758371,-0.019245666255006656,27.03903095507364,121.25869403499739,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-18,125.35,126.0,125.25,125.7,6600381,829207469,1.35,9484,0.0,1.0,1.0108564535585045,628.8667013798232,28.029381464984294,0.2229863282814979,27.951336250085767,28.09627736346874,27.929037617257617,31.3375,31.5,31.3125,31.425,126.2,125.7,218070211577.0,1728000000.0,2792,645,338738.0,1221389.0,0.0,-882651.0,125.7,0.0,True,0.02824184566428,2022-05-19,YUANTA_ETF_NAV_HISTORY,0.01097560975609757,0.0028225806451613877,-0.054732041049031066,-0.13885041551246535,-0.022828179639306723,-0.06909717023506501,36.96808510638302,-0.8561549183681642,-0.13944636678200695,0.1804224925227066,-1.003812879427264,0.002499193808448874,0.0285484519501407,-0.06446388079041143,0.23451327433628322,-0.10629267182780272,1.0,0.004944735311227522,12,0.5806451612903226,0.5877852522924732,-0.8090169943749473,2022-05,21,27.22663068317089,2022-05-13,0.026617526617527032,False,False,27.52766222635092,27.728349921804263,-0.007263954458224945,0.46649144232266243,-0.018528615187920663,27.35540900135608,122.67751665394758,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-19,123.45,123.8,122.65,123.3,7894711,972266714,-2.4,15517,0.0,1.0,0.98090692124105,616.8596999214972,27.494214277108693,0.2229863282814979,27.52766222635092,27.605707441249443,27.34927316372572,30.8625,30.95,30.6625,30.825,123.51,123.3,214656691569.0,1738000000.0,2768,599,-4068944.0,-3430823.0,100000.0,-738121.0,123.3,0.0,True,0.0287915652879156,2022-05-20,YUANTA_ETF_NAV_HISTORY,0.010856453558504287,0.012077294685990392,-0.04772727272727273,-0.1301038062283737,-0.009768394517094436,-0.05677838919459732,47.56446991404016,-0.38434325782755757,-0.1276891047883414,0.18539012863053997,-0.6997630808509708,-0.003961965134706813,0.02824184566428,-0.09173715029277818,0.37234042553191493,0.05132097677391654,1.0,0.002320185614849146,13,0.6129032258064516,-0.587785252292473,-0.8090169943749475,2022-05,21,27.22663068317089,2022-05-13,0.011056511056511287,False,False,27.52766222635092,28.029381464984294,-0.018061899805013323,0.31208626848145177,-0.016750350174439904,27.701608756993583,124.23007711048132,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-20,123.75,124.95,123.65,124.65,3867232,481189963,1.35,6285,0.0,1.0,1.010948905109489,623.6136382418056,27.79524582028872,0.2229863282814979,27.59455812483537,27.862141718773167,27.57225949200722,30.9375,31.2375,30.9125,31.1625,124.7,124.65,216914300459.0,1739500000.0,2685,601,1584487.0,954238.0,0.0,630249.0,124.65,0.0,True,0.0284797432811873,2022-05-23,YUANTA_ETF_NAV_HISTORY,-0.019093078758949944,0.01690721649484539,-0.07048624199019982,-0.1443442054129077,-0.025084504536559304,-0.07237436051760471,40.15544041450778,-1.0446588860984691,-0.14255910987482623,0.19198244991191143,-0.5435979559757188,-0.001700267184843396,0.0287915652879156,-0.09364767518009165,0.30501089324618746,-0.5154012604134591,1.0,0.008120649651972123,14,0.6451612903225806,-0.9510565162951536,0.30901699437494723,2022-05,21,27.22663068317089,2022-05-13,0.01351351351351382,False,False,27.583408808421296,27.494214277108693,0.003238869228143745,0.550363042598754,-0.017230035553564088,27.159668538153827,121.7997029121331,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-23,125.3,125.6,124.5,124.9,2859330,357757749,0.25,5281,0.0,1.0,1.0020056157240274,624.8643675603812,27.85099240235909,0.2229863282814979,27.94018693367169,28.007082832156136,27.76179787104649,31.325,31.4,31.125,31.225,124.69,124.9,216890925382.0,1739500000.0,2673,611,-557803.0,-216211.0,0.0,-341592.0,124.9,0.0,True,0.0284227381905524,2022-05-24,YUANTA_ETF_NAV_HISTORY,0.010948905109489093,0.018798528810789028,-0.0610169491525423,-0.13317107093184988,-0.011243976441192238,-0.05996065886966517,39.21052631578955,-0.5262895544460607,-0.12372583479789101,0.1980237858308561,-1.046733105207562,-0.000400962309542896,0.0284797432811873,-0.10440293529019351,0.31222707423580776,0.40972121662212146,1.0,0.009869375907111788,15,0.7419354838709677,0.0,1.0,2022-05,21,27.22663068317089,2022-05-13,0.026208026208026425,False,False,27.583408808421296,27.79524582028872,-0.007650530571124659,0.3348883034512741,-0.009504162745412952,27.66998830611262,124.0882726728521,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-24,125.0,125.2,123.4,123.5,5469914,678348751,-1.4,10831,0.0,1.0,0.988791032826261,617.8602833763578,27.538811542765,0.2229863282814979,27.873291035187243,27.917888300843543,27.516512909936846,31.25,31.3,30.85,30.875,123.12,123.5,214165002489.0,1739500000.0,2677,650,-2624296.0,-863301.0,-2130000.0,369005.0,123.5,0.0,True,0.028744939271255,2022-05-25,YUANTA_ETF_NAV_HISTORY,0.0020056157240273542,0.015447154471544877,-0.0509118541033432,-0.11949242157208317,-0.0066211997693516045,-0.05606428940308106,42.07650273224049,-0.34931481378911033,-0.1219683655536028,0.19766323870494076,-1.078898094057347,0.0016841767583608558,0.0284227381905524,-0.09174311926605505,0.24186991869918706,-0.1950817149472079,1.0,0.006946454413892855,16,0.7741935483870968,0.9510565162951535,0.30901699437494745,2022-05,21,27.22663068317089,2022-05-13,0.023751023751024114,False,False,27.583408808421296,27.85099240235909,-0.009654137733089575,0.3750645617021164,-0.006513814255726501,27.80851661480694,124.70951393800912,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-25,123.7,124.7,123.45,124.45,2724739,338285381,0.95,5121,0.0,1.0,1.0076923076923077,622.6130547869451,27.75064855463242,0.2229863282814979,27.583408808421296,27.806395136702797,27.527662226350923,30.925,31.175,30.8625,31.1125,124.06,124.45,215809340690.0,1739500000.0,2658,653,328324.0,490445.0,0.0,-162121.0,124.45,0.0,True,0.0285255122539172,2022-05-26,YUANTA_ETF_NAV_HISTORY,-0.01120896717373887,-0.006835544833132201,-0.04448742746615064,-0.1318101933216168,-0.015504802901669779,-0.06443528379427677,39.08629441624373,-0.8506741557579214,-0.12068351726593085,0.19243753531871632,-0.7546268279281925,0.0030864197530864335,0.028744939271255,-0.07306094182825484,0.16487455197132617,-0.47976915176362916,1.0,0.006946454413892855,17,0.8064516129032258,0.5877852522924732,-0.8090169943749473,2022-05,21,27.22663068317089,2022-05-13,0.013104013104013434,False,False,27.583408808421296,27.538811542765,0.0016181233304102998,0.5099957408033547,-0.006513814255726501,27.4968118649212,123.31164909002506,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-26,125.0,125.0,122.85,122.9,6240375,771156008,-1.55,11824,0.0,1.0,0.9875451988750502,614.8585330117763,27.405019745796103,0.2229863282814979,27.873291035187247,27.873291035187247,27.393870429382027,31.25,31.25,30.7125,30.725,122.69,122.9,214095927309.0,1745000000.0,2696,658,-4173080.0,-3309102.0,100000.0,-963978.0,122.9,0.0,True,0.0288852725793327,2022-05-27,YUANTA_ETF_NAV_HISTORY,0.007692307692307665,-0.00994431185361977,-0.03713733075435188,-0.10338616714697413,-0.0060301106185853826,-0.05552744750822136,37.50000000000009,-0.3560795911909466,-0.11391954432182272,0.19536307572036965,-1.093105310579799,0.0031436401741093967,0.0285255122539172,-0.04799426934097417,0.01240310077519391,0.12049741277971945,1.0,0.00665509259259256,18,0.8387096774193549,-0.587785252292473,-0.8090169943749475,2022-05,21,27.22663068317089,2022-05-13,0.023751023751024336,False,False,27.683752656147973,27.75064855463242,-0.0024135168594252823,0.2993717879902099,-0.0046824597432875955,27.759116063125266,124.48797321817041,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-27,124.15,125.8,124.05,125.5,11895801,1491077052,2.6,10471,0.0,1.0,1.0211554109031733,627.8661179249629,27.984784199328,0.2229863282814979,27.683752656147973,28.051680097812444,27.661454023319823,31.0375,31.45,31.0125,31.375,125.64,125.5,219487121095.0,1747000000.0,2800,722,-174050.0,2457372.0,0.0,-2631422.0,125.5,0.0,True,0.0282868525896414,2022-05-30,YUANTA_ETF_NAV_HISTORY,-0.012454801124949677,-0.0032441200324409003,-0.028842354800473813,-0.11263537906137167,-0.016976944150052575,-0.06544661867585888,39.6694214876034,-0.985598825525281,-0.12495550017799917,0.18698576661594105,-0.5457264755706349,0.001711630939766895,0.0288852725793327,-0.026011560693641633,0.09849749582637735,-0.6687226328545961,1.0,0.004027617951668505,19,0.8709677419354839,-0.9510565162951536,0.30901699437494723,2022-05,21,27.22663068317089,2022-05-13,0.016789516789517345,False,False,27.683752656147973,27.405019745796103,0.010119495382186402,0.461590544720831,-0.002978425510042051,27.46013495736215,123.14716856854328,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-30,127.25,128.6,127.05,128.55,14840687,1896337486,3.05,13098,0.0,1.0,1.0243027888446217,643.1250156115855,28.664892500586564,0.2229863282814979,28.37501027382061,28.676041817000637,28.330413008164317,31.8125,32.15,31.7625,32.1375,128.66,128.55,224962522853.0,1748500000.0,2848,744,-1343660.0,4081510.0,100000.0,-5525170.0,128.55,0.0,True,0.0276157137300661,2022-05-31,YUANTA_ETF_NAV_HISTORY,0.0211554109031733,0.00681909346169296,-0.012588512981903777,-0.10644357422570283,0.004462052544170536,-0.04386416014322958,52.54691689008053,0.2649714005867301,-0.10325116112897437,0.20193235846406443,0.77037198560137,-0.0011142948105699046,0.0282868525896414,0.04283054003724396,0.2013311148086523,-0.014631213148236087,1.0,0.004311583788444873,20,0.967741935483871,0.0,1.0,2022-05,21,27.22663068317089,2022-05-13,0.042178542178542555,False,False,28.37501027382061,27.984784199328,0.013847896858793098,0.17641640136975384,-0.0005256816856838899,28.109927361678018,126.0612145072502,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-05-31,128.45,129.8,127.6,129.8,7233052,930745401,1.25,8069,0.0,1.0,1.0097238428626991,649.3786622044636,28.94362541093844,0.2229863282814979,28.642593867758407,28.94362541093844,28.453055488719137,32.1125,32.45,31.9,32.45,130.86,129.8,228808665226.0,1748500000.0,2633,769,2440434.0,2228034.0,400000.0,-187600.0,129.8,0.0,True,0.0273497688751926,2022-06-01,YUANTA_ETF_NAV_HISTORY,0.024302788844621448,0.029223378702962544,-0.0015533980582520535,-0.07948442534908673,0.028955636043463517,-0.019245074290945463,60.75650118203319,1.7339466059914697,-0.08145766345123229,0.21487631528416948,1.3783051898660035,-0.0008549665785790861,0.0276157137300661,0.0654695099139544,0.2176759410801965,-0.09053893529322464,1.0,0.00517390054613398,21,1.0,0.9510565162951535,0.30901699437494745,2022-05,21,27.22663068317089,2022-05-13,0.05200655200655224,False,False,28.642593867758407,28.664892500586564,-0.0007782101560061352,0.08153062472118987,-0.0003910079142497814,28.79695492417816,129.14224448695748,2022-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-01,129.3,130.05,129.0,129.15,6730117,872404015,-0.65,8809,0.0,1.0,0.9949922958397536,646.126765976167,28.798684297555468,0.222986328281498,28.83213224679769,28.99937199300882,28.76523634831324,32.325,32.5125,32.25,32.2875,129.2,129.15,225512488926.0,1745500000.0,2530,800,1957726.0,2672356.0,0.0,-714630.0,129.15,0.0,True,0.0274874177313201,2022-06-02,YUANTA_ETF_NAV_HISTORY,0.009723842862699339,0.05101214574898805,0.015649452269171027,-0.07252590210789545,0.03813008617759417,-0.008428611443558554,62.612612612612665,2.107766587506962,-0.06315409599422539,0.21560819709471754,-0.33390904013894024,-0.008100259819654565,0.0273497688751926,-0.016436309301456897,0.18307692307692314,0.33740031179092866,1.0,0.00517390054613398,1,0.03333333333333333,0.5877852522924732,-0.8090169943749473,2022-06,21,26.245490838732312,2022-06-30,0.09855564995751931,False,False,26.245490838732312,28.94362541093844,-0.09785579000375869,0.267183295901901,-0.014081380630820298,28.68160990700338,128.62497054436318,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-02,128.45,128.45,127.6,127.8,4721923,604071385,-1.35,7275,0.0,1.0,0.989547038327526,639.3728276558586,28.497652754375448,0.222986328281498,28.642593867758418,28.642593867758418,28.453055488719148,32.1125,32.1125,31.9,31.95,127.89,127.8,226423174537.0,1770500000.0,2557,816,-1295874.0,-1471543.0,0.0,175669.0,127.8,0.0,True,0.0277777777777777,2022-06-06,YUANTA_ETF_NAV_HISTORY,-0.005007704160246429,0.0377661711530739,0.01056338028169046,-0.06717226435536261,0.032374100719424925,-0.012224502543053073,69.84924623115592,1.7150781144846543,-0.06784554312522495,0.21655656607245097,-0.40622805471699663,-0.00038699690402466125,0.0274874177313201,-0.0481565086531226,0.22511485451761093,0.29089033667616776,1.0,0.003449267030755987,2,0.06666666666666667,-0.587785252292473,-0.8090169943749475,2022-06,21,26.245490838732312,2022-06-30,0.09133389974511474,False,False,26.245490838732312,28.798684297555468,-0.09283550527561855,0.3009280739944383,-0.014081380630820298,28.53798088974951,127.98085474425658,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-06,128.25,129.0,127.45,128.7,4292361,550968083,0.9,8948,0.0,1.0,1.0070422535211268,643.8754532027309,28.698340449828795,0.222986328281498,28.59799660210212,28.765236348313245,28.419607539476925,32.0625,32.25,31.8625,32.175,128.43,128.7,227393075823.0,1770500000.0,2515,809,-2340566.0,-1075882.0,0.0,-1264684.0,128.7,0.0,True,0.0275835275835275,2022-06-07,YUANTA_ETF_NAV_HISTORY,-0.010452961672473893,0.03986981285598046,-0.011218568665376738,-0.046268656716417667,0.02217512147327616,-0.02177657009453071,63.523573200992686,1.230780318798409,-0.07758931793576274,0.2160833756434534,-0.826736427494801,-0.0007037297677692234,0.0277777777777777,-0.051557863501483725,0.2401215805471124,-0.2744377661389226,1.0,0.014613180515759217,3,0.2,0.0,1.0,2022-06,21,26.245490838732312,2022-06-30,0.08963466440101975,False,False,26.245490838732312,28.497652754375448,-0.08232752767720355,0.41257491273360997,-0.015150221281445834,28.20950688230961,126.50778682134235,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-07,127.95,127.95,126.85,127.4,5160242,656817533,-1.3,9097,0.0,1.0,0.98989898989899,637.3716607461378,28.40845822306285,0.222986328281498,28.531100703617675,28.531100703617675,28.285815742508024,31.9875,31.9875,31.7125,31.85,127.33,127.4,231415048749.0,1817500000.0,2576,771,-1788870.0,-2093069.0,200000.0,104199.0,127.4,0.0,True,0.0278649921507064,2022-06-08,YUANTA_ETF_NAV_HISTORY,0.007042253521126973,0.025498007968127512,0.016186340307935643,-0.018680899733129586,0.028530328458403753,-0.014579677779549827,63.97058823529425,1.5077121330924788,-0.07109346806207084,0.205124479938127,-0.8772079188257225,0.0021023125437980017,0.0275835275835275,-0.10178571428571426,0.12049861495844882,-0.5452863820167968,1.0,0.013451631368059491,4,0.23333333333333334,0.9510565162951535,0.30901699437494745,2022-06,21,26.245490838732312,2022-06-30,0.08708581138487714,False,False,26.245490838732312,28.698340449828795,-0.0893451003358501,0.3315371161944073,-0.015150221281445834,28.408165381480803,127.39868672853488,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-08,128.5,129.1,128.15,128.8,4110313,529293647,1.4,4841,0.0,1.0,1.010989010989011,644.3757449301612,28.720639082656945,0.222986328281498,28.65374318417249,28.78753498114139,28.57569796927397,32.125,32.275,32.0375,32.2,129.02,128.8,242938495281.0,1883000000.0,2536,836,1674977.0,1014938.0,0.0,660039.0,128.8,0.0,True,0.0275621118012422,2022-06-09,YUANTA_ETF_NAV_HISTORY,-0.010101010101009944,-0.008945935433683161,0.02288237655560077,-0.038490566037735374,0.01698297710990082,-0.023898150335518342,57.49385749385767,0.8813382816195882,-0.08047636232406996,0.19931436001647854,-0.5784018918085408,0.0005497526113249496,0.0278649921507064,-0.0955056179775281,0.03629032258064524,-0.34666397428647727,1.0,0.03946239633971982,5,0.26666666666666666,0.5877852522924732,-0.8090169943749473,2022-06,21,26.245490838732312,2022-06-30,0.09175870858113844,False,False,26.245490838732312,28.40845822306285,-0.0791927288718323,0.5198172294311098,-0.015150221281445834,28.121214216011303,126.11183130703455,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-09,128.2,128.5,127.65,128.4,2056798,263676687,-0.4,3858,0.0,1.0,0.996894409937888,642.3745780204401,28.631444551344345,0.222986328281498,28.58684728568804,28.65374318417249,28.46420480513322,32.05,32.125,31.9125,32.1,128.44,128.4,247764466132.0,1929000000.0,2529,824,-626255.0,-698790.0,100000.0,-27465.0,128.4,0.0,True,0.0276479750778816,2022-06-10,YUANTA_ETF_NAV_HISTORY,0.01098901098901095,-0.007704160246532976,0.03870967741935538,-0.05537220388705488,0.026192610297779417,-0.012219438621606016,57.59803921568641,1.3086585556189163,-0.07037170696499395,0.20095411068184887,-0.8045412538348623,-0.0017051619903890591,0.0275621118012422,-0.03684010634257506,0.08712613784135237,0.40750594906032706,1.0,0.07692307692307687,6,0.3,-0.587785252292473,-0.8090169943749475,2022-06,21,26.245490838732312,2022-06-30,0.08920985556499583,False,False,26.245490838732312,28.720639082656945,-0.0901217994040224,0.2983090765829581,-0.014081380630820298,28.460642188151272,127.6340231595838,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2022-06-10,126.8,127.4,126.4,127.1,4616549,585983475,-1.3,10027,0.0,1.0,0.9898753894080996,635.8707855638468,28.341562324578398,0.222986328281498,28.274666426093948,28.408458223062848,28.185471894781347,31.7,31.85,31.6,31.775,126.84,127.1,246459585172.0,1943000000.0,2560,766,-2714100.0,-2728296.0,0.0,14196.0,127.1,0.0,True,0.0279307631785995,2022-06-13,YUANTA_ETF_NAV_HISTORY,-0.0031055900621118626,-0.005807200929152101,0.03381642512077332,-0.04464285714285676,0.02129690389548422,-0.014531313958247694,63.85869565217407,1.0424232758629217,-0.07325875135330151,0.20172461906453057,-1.2867901780004916,-0.00031142946122697523,0.0276479750778816,-0.00039525691699604515,0.030000000000000027,-0.3044805566710975,1.0,0.10512747063878547,7,0.3333333333333333,-0.9510565162951536,0.30901699437494723,2022-06,21,26.245490838732312,2022-06-30,0.07731520815632975,False,False,26.245490838732312,28.631444551344345,-0.08701137698962992,0.3682991328311254,-0.015150221281445834,28.34194588175707,127.10172009280403,2022-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
