date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source
2022-07-25,116.3,116.95,116.0,116.7,10845215,1264021428,-0.1,13409,0.0,1.0,0.9991438356164384,593.0428347258114,26.432666578041093,0.22650099895493653,26.342066178459117,26.489291827779827,26.274115878772637,29.075,29.2375,29.0,29.175,116.69,116.7,243354165146.0,2085500000.0,3672,201,3233314.0,1124814.0,0.0,2108500.0,116.7,0.0,True,0.04284490145672665,2022-07-26,TWSE_STOCK_DAY_AVG
2022-07-26,116.6,116.6,115.3,115.65,13077161,1513988792,-1.05,16321,0.0,1.0,0.9910025706940875,587.7069737449881,26.194840529138418,0.22650099895493658,26.410016478145604,26.410016478145604,26.115565179504188,29.15,29.15,28.825,28.9125,115.88,115.65,241604542246.0,2085000000.0,3493,190,-364687.0,-3137507.0,128000.0,2644820.0,115.65,0.0,True,0.043233895373973194,2022-07-27,TWSE_STOCK_DAY_AVG
2022-07-27,115.5,116.7,115.15,116.7,8102634,939120906,1.05,6945,0.0,1.0,1.0090791180285343,593.0428347258114,26.432666578041093,0.22650099895493653,26.16086537929517,26.432666578041093,26.081590029660944,28.875,29.175,28.7875,29.175,117.02,116.7,244581108527.0,2090000000.0,3464,316,820658.0,-43141.0,87000.0,776799.0,116.7,0.0,True,0.04284490145672665,2022-07-28,TWSE_STOCK_DAY_AVG
2022-07-28,117.85,117.95,116.9,116.9,8557891,1004795134,0.2,8632,0.0,1.0,1.0017137960582692,594.0591891983494,26.477966777832087,0.22650099895493658,26.693142726839277,26.71579282673477,26.477966777832087,29.4625,29.4875,29.225,29.225,117.1,116.9,244742854228.0,2090000000.0,3340,326,-1199222.0,-1371191.0,150000.0,21969.0,116.9,0.0,True,0.0427715996578272,2022-07-29,TWSE_STOCK_DAY_AVG
2022-07-29,118.15,118.5,117.65,118.0,8291615,979364354,1.1,8204,0.0,1.0,1.009409751924722,599.6491387973074,26.727117876682517,0.22650099895493658,26.76109302652576,26.840368376159986,26.64784252704829,29.5375,29.625,29.4125,29.5,118.19,118.0,247024358747.0,2090000000.0,3255,372,-380036.0,-919760.0,134000.0,405724.0,118.0,0.0,True,0.0423728813559322,2022-08-01,TWSE_STOCK_DAY_AVG
2022-08-01,118.1,118.1,117.2,117.65,9841470,1157739155,-0.35,8720,0.0,1.0,0.9970338983050848,597.8705184703663,26.647842527048294,0.2265009989549366,26.749767976578013,26.749767976578013,26.54591707751857,29.525,29.525,29.3,29.4125,117.91,117.65,246422248338.0,2090000000.0,3303,390,-4127947.0,-5887295.0,0.0,1759348.0,117.65,0.0,True,0.042498937526561836,2022-08-02,TWSE_STOCK_DAY_AVG
2022-08-02,116.55,116.55,115.1,115.55,18600451,2149115164,-2.1,22146,0.0,1.0,0.982150446238844,587.1987965087192,26.17219042924292,0.22650099895493658,26.398691428197857,26.398691428197857,26.0702649797132,29.1375,29.1375,28.775,28.8875,115.85,115.55,242118075179.0,2090000000.0,3619,388,-6213940.0,-10230606.0,0.0,4016666.0,115.55,0.0,True,0.043271311120726956,2022-08-03,TWSE_STOCK_DAY_AVG
2022-08-03,115.65,116.25,115.5,116.25,8100057,939263431,0.7,7600,0.0,1.0,1.006057983556902,590.7560371626016,26.33074112851138,0.2265009989549366,26.19484052913842,26.33074112851138,26.160865379295178,28.9125,29.0625,28.875,29.0625,116.88,116.25,244866258971.0,2095000000.0,3543,464,-1629952.0,-1466488.0,0.0,-163464.0,116.25,0.0,True,0.043010752688172046,2022-08-04,TWSE_STOCK_DAY_AVG
2022-08-04,116.35,116.8,115.2,116.55,7108342,826140065,0.3,7988,0.0,1.0,1.0025806451612902,592.2805688714083,26.39869142819786,0.2265009989549366,26.353391228406874,26.455316677936594,26.092915079608698,29.0875,29.2,28.8,29.1375,116.52,116.55,244101106058.0,2095000000.0,3621,492,-1828796.0,-499547.0,70000.0,-1399249.0,116.55,0.0,True,0.0429000429000429,2022-08-05,TWSE_STOCK_DAY_AVG
2022-08-05,118.0,119.5,117.9,119.5,9625538,1143739838,2.95,10809,0.0,1.0,1.0253110253110254,607.271797341341,27.066869375114926,0.2265009989549366,26.72711787668252,27.066869375114926,26.704467776787027,29.5,29.875,29.475,29.875,119.49,119.5,250335120463.0,2095000000.0,3316,476,4544111.0,1644615.0,0.0,2899496.0,119.5,0.0,True,0.04184100418410042,2022-08-08,TWSE_STOCK_DAY_AVG
2022-08-08,119.0,119.25,118.3,119.25,8966011,1066313383,-0.25,10279,0.0,1.0,0.997907949790795,606.0013542506687,27.010244125376186,0.22650099895493658,26.953618875637453,27.010244125376186,26.795068176368996,29.75,29.8125,29.575,29.8125,119.14,119.25,250204463105.0,2100000000.0,3346,463,-3319665.0,-2958267.0,100000.0,-461398.0,119.25,0.0,True,0.041928721174004195,2022-08-09,TWSE_STOCK_DAY_AVG
2022-08-09,118.4,119.5,118.0,119.15,8186879,971998418,-0.1,9920,0.0,1.0,0.99916142557652,605.4931770143999,26.9875940254807,0.2265009989549366,26.817718276264497,27.066869375114926,26.72711787668252,29.6,29.875,29.5,29.7875,119.14,119.15,250189476038.0,2100000000.0,3437,444,-1627941.0,-1588285.0,500000.0,-539656.0,119.15,0.0,True,0.0419639110365086,2022-08-10,TWSE_STOCK_DAY_AVG
2022-08-10,118.0,118.2,117.5,117.9,7796649,919415561,-1.25,13624,0.0,1.0,0.9895090222408729,599.1409615610386,26.70446777678703,0.22650099895493664,26.727117876682524,26.77241807647351,26.613867377205054,29.5,29.55,29.375,29.475,117.88,117.9,247557380561.0,2100000000.0,3535,394,-3590734.0,-3547052.0,0.0,-43682.0,117.9,0.0,True,0.04240882103477523,2022-08-11,TWSE_STOCK_DAY_AVG
2022-08-11,119.8,120.45,119.6,120.05,10957384,1314562900,2.15,8947,0.0,1.0,1.0182357930449533,610.0667721408199,27.191444924540136,0.22650099895493658,27.134819674801403,27.282045324122112,27.089519475010412,29.95,30.1125,29.9,30.0125,120.48,120.05,252998633851.0,2100000000.0,3219,403,5579868.0,2234677.0,100000.0,3245191.0,120.05,0.0,True,0.04164931278633903,2022-08-12,TWSE_STOCK_DAY_AVG
2022-08-12,120.55,121.0,120.3,120.8,8598361,1038027809,0.75,7656,0.0,1.0,1.0062473969179508,613.8781014128367,27.361320673756342,0.2265009989549366,27.30469542401761,27.40662087354733,27.248070174278872,30.1375,30.25,30.075,30.2,121.0,120.8,254107928814.0,2100000000.0,3067,453,4627122.0,2553383.0,0.0,2073739.0,120.8,0.0,True,0.041390728476821195,2022-08-15,TWSE_STOCK_DAY_AVG
2022-08-15,121.45,122.1,121.25,121.9,9837499,1198033224,1.1,10575,0.0,1.0,1.0091059602649006,619.4680510117947,27.610471772606772,0.22650099895493658,27.50854632307705,27.655771972397755,27.463246123286062,30.3625,30.525,30.3125,30.475,122.02,121.9,256242952015.0,2100000000.0,2875,453,3408667.0,863137.0,200000.0,2345530.0,121.9,0.0,True,0.04101722723543888,2022-08-16,TWSE_STOCK_DAY_AVG
2022-08-16,122.0,122.3,121.9,122.1,10114278,1235256112,0.2,10769,0.0,1.0,1.0016406890894174,620.4844054843325,27.655771972397755,0.22650099895493658,27.63312187250226,27.701072172188745,27.610471772606772,30.5,30.575,30.475,30.525,122.13,122.1,256351820207.0,2099000000.0,2798,449,-1659029.0,-1355345.0,500000.0,-803684.0,122.1,0.0,True,0.04095004095004095,2022-08-17,TWSE_STOCK_DAY_AVG
2022-08-17,122.1,122.3,121.8,122.15,14115407,1723131119,0.05,14681,0.0,1.0,1.0004095004095006,620.738494102467,27.667097022345512,0.22650099895493664,27.655771972397762,27.70107217218875,27.587821672711282,30.525,30.575,30.45,30.5375,122.58,122.15,257285843263.0,2099000000.0,2781,500,-4581883.0,-5531935.0,0.0,950052.0,122.15,0.0,True,0.04093327875562833,2022-08-18,TWSE_STOCK_DAY_AVG
2022-08-18,121.4,121.45,120.95,121.35,5637817,683651223,-0.8,9013,0.0,1.0,0.9934506753990994,616.6730762123157,27.485896223181555,0.2265009989549366,27.497221273129306,27.508546323077052,27.395295823599582,30.35,30.3625,30.2375,30.3375,121.56,121.35,255144129600.0,2099000000.0,2809,481,-1356369.0,-785351.0,0.0,-571018.0,121.35,0.0,True,0.04120313143798929,2022-08-19,TWSE_STOCK_DAY_AVG
2022-08-19,121.25,122.0,120.9,121.55,4315583,523948759,0.2,7401,0.0,1.0,1.0016481252575196,617.6894306848535,27.531196422972545,0.2265009989549366,27.463246123286066,27.633121872502265,27.38397077365184,30.3125,30.5,30.225,30.3875,121.48,121.55,254990760697.0,2099000000.0,2765,489,-469666.0,-741732.0,-150000.0,422066.0,121.55,0.0,True,0.04113533525298231,2022-08-22,TWSE_STOCK_DAY_AVG
2022-08-22,120.0,120.25,119.7,119.8,8972758,1076431037,-1.75,19855,0.0,1.0,0.9856026326614562,608.7963290501476,27.134819674801403,0.22650099895493658,27.18011987459239,27.236745124331126,27.11216957490591,30.0,30.0625,29.925,29.95,119.81,119.8,250951096225.0,2094500000.0,2932,479,-5289575.0,-5325199.0,400000.0,-364376.0,119.8,0.0,True,0.041736227045075125,2022-08-23,TWSE_STOCK_DAY_AVG
2022-08-23,118.55,119.0,118.2,118.2,11095739,1314798887,-1.6,18728,0.0,1.0,0.986644407345576,600.6654932698452,26.77241807647351,0.22650099895493664,26.851693426107737,26.95361887563746,26.77241807647351,29.6375,29.75,29.55,29.55,118.36,118.2,248265108885.0,2097500000.0,3024,445,-5712044.0,-7242310.0,242000.0,1288266.0,118.2,0.0,True,0.04230118443316413,2022-08-24,TWSE_STOCK_DAY_AVG
2022-08-24,118.8,118.95,117.65,117.9,7558746,892619974,-0.3,12385,0.0,1.0,0.9974619289340102,599.1409615610385,26.704467776787023,0.22650099895493658,26.908318675846466,26.942293825689706,26.64784252704829,29.7,29.7375,29.4125,29.475,117.97,117.9,246679605193.0,2091000000.0,3012,455,-1518333.0,-2780899.0,64000.0,1198566.0,117.9,0.0,True,0.04240882103477523,2022-08-25,TWSE_STOCK_DAY_AVG
2022-08-25,118.5,119.45,118.45,119.0,5143118,611992350,1.1,6976,0.0,1.0,1.0093299406276506,604.7309111599964,26.953618875637453,0.22650099895493658,26.840368376159986,27.055544325167176,26.82904332621224,29.625,29.8625,29.6125,29.75,119.0,119.0,250787144097.0,2107500000.0,2977,438,-15933.0,-1220061.0,0.0,1204128.0,119.0,0.0,True,0.04201680672268908,2022-08-26,TWSE_STOCK_DAY_AVG
2022-08-26,119.85,120.1,119.45,119.6,10173674,1219207855,0.6,7601,0.0,1.0,1.0050420168067227,607.7799745776099,27.089519475010416,0.2265009989549366,27.146144724749153,27.202769974487886,27.05554432516718,29.9625,30.025,29.8625,29.9,119.67,119.6,252859283715.0,2113000000.0,2879,438,2328982.0,-669922.0,200000.0,2798904.0,119.6,0.0,True,0.04180602006688963,2022-08-29,TWSE_STOCK_DAY_AVG
2022-08-29,116.25,116.95,116.0,116.55,17248914,2007953600,-3.05,31024,0.0,1.0,0.9744983277591973,592.2805688714083,26.39869142819786,0.2265009989549366,26.33074112851138,26.489291827779837,26.274115878772648,29.0625,29.2375,29.0,29.1375,116.69,116.55,247158285265.0,2118000000.0,3059,456,-11531862.0,-7165413.0,0.0,-4366449.0,116.55,0.0,True,0.0429000429000429,2022-08-30,TWSE_STOCK_DAY_AVG
2022-08-30,116.55,117.2,116.2,116.75,12722112,1482741825,0.2,14210,0.0,1.0,1.0017160017160018,593.2969233439461,26.44399162798885,0.2265009989549366,26.39869142819786,26.54591707751857,26.319416078563634,29.1375,29.3,29.05,29.1875,116.52,116.75,246798361165.0,2118000000.0,3038,441,-4521214.0,-8693831.0,100000.0,4072617.0,116.75,0.0,True,0.042826552462526764,2022-08-31,TWSE_STOCK_DAY_AVG
2022-08-31,115.95,117.6,115.8,117.6,7324798,854472563,0.85,8421,0.0,1.0,1.0072805139186296,597.6164298522318,26.636517477100547,0.22650099895493664,26.262790828824905,26.636517477100547,26.22881567898166,28.9875,29.4,28.95,29.4,117.87,117.6,250286489376.0,2123500000.0,2991,483,-296227.0,-2054615.0,0.0,1758388.0,117.6,0.0,True,0.04251700680272109,2022-09-01,TWSE_STOCK_DAY_AVG
2022-09-01,115.5,115.6,114.75,115.15,23181870,2670144230,-2.45,41161,0.0,1.0,0.9791666666666667,585.1660875636438,26.08159002966096,0.22650099895493667,26.160865379295185,26.183515479190678,25.99098963007898,28.875,28.9,28.6875,28.7875,115.19,115.15,244321956260.0,2121000000.0,3270,463,-17045571.0,-9609403.0,0.0,-7436168.0,115.15,0.0,True,0.04342162396873643,2022-09-02,TWSE_STOCK_DAY_AVG
2022-09-02,115.1,115.1,113.85,113.9,15351769,1755500653,-1.25,29767,0.0,1.0,0.9891445940078158,578.8138721102824,25.798463780967282,0.2265009989549366,26.0702649797132,26.0702649797132,25.78713873101953,28.775,28.775,28.4625,28.475,113.91,113.9,242164460852.0,2126000000.0,3536,462,-9500199.0,-7126077.0,100000.0,-2474122.0,113.9,0.0,True,0.043898156277436345,2022-09-05,TWSE_STOCK_DAY_AVG
2022-09-05,114.1,114.75,113.7,114.15,9508218,1084987846,0.25,14479,0.0,1.0,1.0021949078138719,580.0843152009547,25.855089030706022,0.22650099895493667,25.843763980758272,25.99098963007898,25.7531635811763,28.525,28.6875,28.425,28.5375,114.24,114.15,242932161554.0,2126500000.0,3468,496,-2635555.0,-4736652.0,100000.0,2001097.0,114.15,0.0,True,0.04380201489268506,2022-09-06,TWSE_STOCK_DAY_AVG
2022-09-06,114.8,115.4,114.25,114.9,6757649,775277096,0.75,8756,0.0,1.0,1.0065703022339028,583.8956444729715,26.024964779922225,0.22650099895493667,26.00231468002673,26.13821527939969,25.877739130601515,28.7,28.85,28.5625,28.725,114.91,114.9,244927126337.0,2131500000.0,3435,576,-3192032.0,-2223329.0,100000.0,-1068703.0,114.9,0.0,True,0.04351610095735422,2022-09-07,TWSE_STOCK_DAY_AVG
2022-09-07,113.1,113.15,112.1,112.2,17431510,1960146749,-2.7,37500,0.0,1.0,0.9765013054830287,570.1748590937111,25.413412082743896,0.2265009989549367,25.61726298180334,25.62858803175109,25.390761982848403,28.275,28.2875,28.025,28.05,112.16,112.2,239175009296.0,2132500000.0,3749,601,-12473420.0,-9192642.0,200000.0,-3480778.0,112.2,0.0,True,0.044563279857397504,2022-09-08,TWSE_STOCK_DAY_AVG
2022-09-08,113.05,113.05,112.4,113.0,7535495,849210347,0.8,9354,0.0,1.0,1.0071301247771836,574.2402769838624,25.594612881907846,0.2265009989549367,25.605937931855593,25.605937931855593,25.458712282534886,28.2625,28.2625,28.1,28.25,113.09,113.0,242068878920.0,2140500000.0,3809,635,-3662778.0,-2069886.0,0.0,-1592892.0,113.0,0.0,True,0.04424778761061947,2022-09-12,TWSE_STOCK_DAY_AVG
2022-09-12,115.3,115.65,115.0,115.4,7850900,905418862,2.4,10707,0.0,1.0,1.0212389380530973,586.436530654316,26.13821527939969,0.22650099895493667,26.1155651795042,26.19484052913843,26.047614879817715,28.825,28.9125,28.75,28.85,115.14,115.4,246462452817.0,2140500000.0,3543,618,1928851.0,-3137.0,100000.0,1831988.0,115.4,0.0,True,0.04332755632582322,2022-09-13,TWSE_STOCK_DAY_AVG
2022-09-13,116.1,116.4,115.75,116.0,4768515,553524212,0.6,6854,0.0,1.0,1.0051993067590987,589.4855940719294,26.27411587877265,0.22650099895493664,26.29676597866814,26.364716278354624,26.217490629033914,29.025,29.1,28.9375,29.0,116.04,116.0,248434766186.0,2141000000.0,3409,599,646003.0,-70006.0,100000.0,616009.0,116.0,0.0,True,0.04310344827586207,2022-09-14,TWSE_STOCK_DAY_AVG
2022-09-14,113.05,113.95,112.8,113.65,11875719,1347366608,-2.35,19904,0.0,1.0,0.9797413793103449,577.5434290196101,25.74183853122855,0.22650099895493664,25.605937931855586,25.809788830915032,25.549312682116852,28.2625,28.4875,28.2,28.4125,113.6,113.65,243227259589.0,2141000000.0,3594,648,-7628102.0,-5833308.0,100000.0,-1894794.0,113.65,0.0,True,0.04399472063352398,2022-09-15,TWSE_STOCK_DAY_AVG
2022-09-15,113.5,114.25,113.2,113.85,4051460,460557461,0.2,9633,0.0,1.0,1.001759788825341,578.559783492148,25.787138731019535,0.22650099895493664,25.70786338138531,25.877739130601512,25.63991308169883,28.375,28.5625,28.3,28.4625,113.83,113.85,243478576092.0,2139000000.0,3674,642,-2123111.0,-1364201.0,0.0,-758910.0,113.85,0.0,True,0.04391743522178305,2022-09-16,TWSE_STOCK_DAY_AVG
2022-09-16,112.65,112.85,112.3,112.55,13858212,1558832568,-1.3,22320,0.0,1.0,0.9885814668423364,571.9534794206522,25.49268743237812,0.22650099895493664,25.515337532273612,25.5606377320646,25.436062182639382,28.1625,28.2125,28.075,28.1375,112.85,112.55,240251125137.0,2129000000.0,3784,617,-6727855.0,-5362630.0,100000.0,-1465225.0,112.55,0.0,True,0.044424700133274105,2022-09-19,TWSE_STOCK_DAY_AVG
2022-09-19,112.95,112.95,111.9,112.05,7705465,864575077,-0.5,15283,0.0,1.0,0.9955575299866726,569.4125932393077,25.379436932900653,0.22650099895493667,25.583287831960096,25.583287831960096,25.345461783057413,28.2375,28.2375,27.975,28.0125,111.93,112.05,239138544729.0,2136500000.0,3837,647,-2763487.0,-2019091.0,100000.0,-844396.0,112.05,0.0,True,0.044622936189201254,2022-09-20,TWSE_STOCK_DAY_AVG
2022-09-20,112.55,113.15,112.25,113.05,5999746,675492164,1.0,7093,0.0,1.0,1.0089245872378403,574.4943656019967,25.605937931855586,0.22650099895493664,25.49268743237812,25.628588031751082,25.42473713269164,28.1375,28.2875,28.0625,28.2625,113.14,113.05,236795891529.0,2093000000.0,3786,644,971392.0,-472798.0,100000.0,1344190.0,113.05,0.0,True,0.044228217602830605,2022-09-21,TWSE_STOCK_DAY_AVG
2022-09-21,112.8,112.8,111.8,112.1,11672155,1309037173,-0.95,17348,0.0,1.0,0.9915966386554622,569.6666818574422,25.3907619828484,0.22650099895493667,25.549312682116856,25.549312682116856,25.32281168316192,28.2,28.2,27.95,28.025,112.15,112.1,234739362538.0,2093000000.0,3951,623,-6068051.0,-5745873.0,100000.0,-422178.0,112.1,0.0,True,0.04460303300624443,2022-09-22,TWSE_STOCK_DAY_AVG
2022-09-22,110.4,110.75,109.5,110.75,16093771,1772402603,-1.35,25277,0.0,1.0,0.9879571810883141,562.8062891678121,25.08498563425924,0.2265009989549367,25.005710284625014,25.08498563425924,24.801859385565567,27.6,27.6875,27.375,27.6875,110.72,110.75,231012729302.0,2086500000.0,4314,658,-10081693.0,-7320539.0,100000.0,-2861154.0,110.75,0.0,True,0.045146726862302484,2022-09-23,TWSE_STOCK_DAY_AVG
2022-09-23,110.25,110.35,109.35,109.7,15826978,1738392677,-1.05,27136,0.0,1.0,0.9905191873589165,557.4704281869887,24.84715958535656,0.22650099895493675,24.971735134781778,24.99438523467727,24.76788423572233,27.5625,27.5875,27.3375,27.425,109.33,109.7,228450589596.0,2089500000.0,4437,688,-9686331.0,-7728045.0,100000.0,-2058286.0,109.7,0.0,True,0.04557885141294439,2022-09-26,TWSE_STOCK_DAY_AVG
2022-09-26,108.05,108.05,107.15,107.65,21804952,2343738865,-2.05,40858,0.0,1.0,0.9813126709206929,547.052794843476,24.382832537498935,0.22650099895493667,24.473432937080908,24.473432937080908,24.269582038021465,27.0125,27.0125,26.7875,26.9125,107.14,107.65,224408705924.0,2094500000.0,4543,757,-13950743.0,-11340673.0,0.0,-2610070.0,107.65,0.0,True,0.046446818392940084,2022-09-27,TWSE_STOCK_DAY_AVG
2022-09-27,107.8,107.95,107.0,107.5,9580153,1029687583,-0.15,14707,0.0,1.0,0.9986065954482117,546.2905289890726,24.348857387655695,0.2265009989549367,24.416807687342175,24.450782837185418,24.235606888178225,26.95,26.9875,26.75,26.875,107.28,107.5,225071365180.0,2098000000.0,4560,703,-4567176.0,-5489863.0,100000.0,822687.0,107.5,0.0,True,0.046511627906976744,2022-09-28,TWSE_STOCK_DAY_AVG
2022-09-28,107.6,107.65,105.25,105.25,20345587,2153739170,-2.25,32676,0.0,1.0,0.9790697674418605,534.8565411730223,23.839230140007086,0.2265009989549367,24.371507487551188,24.382832537498935,23.839230140007086,26.9,26.9125,26.3125,26.3125,104.84,105.25,220007348128.0,2098500000.0,4656,694,-12679510.0,-9186852.0,100000.0,-3592658.0,105.25,0.0,True,0.047505938242280284,2022-09-29,TWSE_STOCK_DAY_AVG
2022-09-29,106.45,106.45,104.6,104.9,11208229,1180322655,-0.35,18926,0.0,1.0,0.9966745843230405,533.0779208460812,23.759954790372863,0.22650099895493672,24.111031338753016,24.111031338753016,23.69200449068638,26.6125,26.6125,26.15,26.225,104.77,104.9,220387693997.0,2103500000.0,4752,776,-5484052.0,-2513339.0,100000.0,-3070713.0,104.9,0.0,True,0.047664442326024785,2022-09-30,TWSE_STOCK_DAY_AVG
2022-09-30,103.3,103.9,103.0,103.45,13648874,1411909885,-1.45,22436,0.0,1.0,0.9861773117254528,525.709350920182,23.431528341888203,0.22650099895493672,23.397553192044963,23.533453791417926,23.329602892358484,25.825,25.975,25.75,25.8625,103.2,103.45,217384498627.0,2106500000.0,4939,767,-7212981.0,-4070231.0,100000.0,-3242750.0,103.45,0.0,True,0.04833252779120348,2022-10-03,TWSE_STOCK_DAY_AVG
2022-10-03,102.5,103.6,102.05,102.2,11975969,1228448047,-1.25,21869,0.0,1.0,0.9879168680521991,519.3571354668208,23.148402093194534,0.22650099895493672,23.216352392881014,23.465503491731443,23.11442694335129,25.625,25.9,25.5125,25.55,102.11,102.2,214325273771.0,2099000000.0,5137,725,-4942479.0,-2734139.0,0.0,-2208340.0,102.2,0.0,True,0.04892367906066536,2022-10-04,TWSE_STOCK_DAY_AVG
2022-10-04,104.55,104.8,104.1,104.8,7833142,819071391,2.6,9472,0.0,1.0,1.025440313111546,532.5697436098122,23.737304690477366,0.2265009989549367,23.68067944073863,23.737304690477366,23.57875399120891,26.1375,26.2,26.025,26.2,104.46,104.8,219419382364.0,2100500000.0,5031,674,-1205492.0,-1173494.0,100000.0,-131998.0,104.8,0.0,True,0.04770992366412214,2022-10-05,TWSE_STOCK_DAY_AVG
2022-10-05,106.5,107.85,106.35,107.25,11194438,1200114972,2.45,14935,0.0,1.0,1.02337786259542,545.0200858984005,24.29223213791696,0.2265009989549367,24.12235638870076,24.42813273728992,24.088381238857515,26.625,26.9625,26.5875,26.8125,107.15,107.25,224796582598.0,2098000000.0,4441,629,-1611284.0,703537.0,0.0,-2314821.0,107.25,0.0,True,0.046620046620046623,2022-10-06,TWSE_STOCK_DAY_AVG
2022-10-06,107.8,108.0,107.5,108.0,8691035,937261167,0.75,9150,0.0,1.0,1.006993006993007,548.8314151704172,24.462107887133165,0.22650099895493672,24.416807687342178,24.462107887133165,24.3488573876557,26.95,27.0,26.875,27.0,108.07,108.0,227381515618.0,2104000000.0,4356,661,-563124.0,2798617.0,100000.0,-3461741.0,108.0,0.0,True,0.046296296296296294,2022-10-07,TWSE_STOCK_DAY_AVG
2022-10-07,107.4,107.4,106.1,106.2,9160530,976696727,-1.8,12082,0.0,1.0,0.9833333333333334,539.684224917577,24.054406089014282,0.22650099895493675,24.32620728776021,24.32620728776021,24.03175598911879,26.85,26.85,26.525,26.55,105.98,106.2,223194860289.0,2106000000.0,4455,651,-5814873.0,-3125815.0,100000.0,-2789058.0,106.2,0.0,True,0.047080979284369114,2022-10-11,TWSE_STOCK_DAY_AVG
2022-10-11,102.0,102.15,100.5,100.7,34441616,3486069852,-5.5,60659,0.0,1.0,0.948210922787194,511.7344769227873,22.80865059476213,0.22650099895493675,23.103101893403547,23.13707704324679,22.763350394971145,25.5,25.5375,25.125,25.175,100.29,100.7,211815063861.0,2112000000.0,4972,608,-26546783.0,-17802736.0,100000.0,-8844047.0,100.7,0.0,True,0.04965243296921549,2022-10-12,TWSE_STOCK_DAY_AVG
2022-10-12,100.4,100.7,99.55,100.2,14465314,1447866459,-0.5,24580,0.0,1.0,0.9950347567030785,509.19359074144273,22.69540009528466,0.22650099895493672,22.740700295075648,22.808650594762128,22.54817444596395,25.1,25.175,24.8875,25.05,99.98,100.2,215553629339.0,2156000000.0,5076,625,-8519090.0,-2786281.0,100000.0,-5832809.0,100.2,0.0,True,0.0499001996007984,2022-10-13,TWSE_STOCK_DAY_AVG
2022-10-13,100.55,100.55,99.0,99.0,22325644,2221287940,-1.2,33100,0.0,1.0,0.9880239520958084,503.0954639062159,22.423598896538742,0.22650099895493678,22.77467544491889,22.77467544491889,22.423598896538742,25.1375,25.1375,24.75,24.75,98.66,99.0,212816689440.0,2157000000.0,5130,743,-14915763.0,-12459715.0,100000.0,-2556048.0,99.0,0.0,True,0.050505050505050504,2022-10-14,TWSE_STOCK_DAY_AVG
2022-10-14,101.75,102.3,101.1,101.85,11783757,1199217211,2.85,13154,0.0,1.0,1.0287878787878788,517.5785151398796,23.069126743560307,0.22650099895493675,23.046476643664814,23.17105219309003,22.899250994344104,25.4375,25.575,25.275,25.4625,101.44,101.85,219771679085.0,2166500000.0,4919,776,2710695.0,-577670.0,100000.0,3188365.0,101.85,0.0,True,0.04909180166912126,2022-10-17,TWSE_STOCK_DAY_AVG
2022-10-17,99.95,100.1,99.05,99.95,20644755,2056968004,-1.9,26913,0.0,1.0,0.981345115365734,507.92314765077055,22.63877484554593,0.22650099895493678,22.63877484554593,22.67274999538917,22.43492394648649,24.9875,25.025,24.7625,24.9875,99.56,99.95,216394643322.0,2173500000.0,5160,784,-14662082.0,-7955673.0,100000.0,-6806409.0,99.95,0.0,True,0.05002501250625312,2022-10-18,TWSE_STOCK_DAY_AVG
2022-10-18,101.5,101.55,99.95,101.1,6617063,666287430,1.15,7799,0.0,1.0,1.0115057528764382,513.767185867863,22.89925099434411,0.22650099895493683,22.989851393926088,23.001176443873835,22.63877484554594,25.375,25.3875,24.9875,25.275,101.1,101.1,220404657902.0,2180000000.0,5126,763,-915466.0,-55110.0,200000.0,-1060356.0,101.1,0.0,True,0.04945598417408507,2022-10-19,TWSE_STOCK_DAY_AVG
2022-10-19,100.8,101.0,99.55,99.75,16168656,1619067920,-1.35,18345,0.0,1.0,0.9866468842729971,506.9067931782327,22.59347464575494,0.22650099895493675,22.831300694657624,22.87660089444861,22.54817444596395,25.2,25.25,24.8875,24.9375,99.42,99.75,219913541613.0,2212000000.0,5313,742,-9594037.0,-4688965.0,200000.0,-5105072.0,99.75,0.0,True,0.05012531328320802,2022-10-20,TWSE_STOCK_DAY_AVG
2022-10-20,98.2,99.45,97.35,99.2,20052215,1965292155,-0.55,25107,0.0,1.0,0.9944862155388472,504.1118183787538,22.468899096329732,0.2265009989549368,22.242398097374796,22.525524346068465,22.049872248263096,24.55,24.8625,24.3375,24.8,99.51,99.2,220901446461.0,2220000000.0,5414,766,-12406716.0,-8152524.0,0.0,-4254192.0,99.2,0.0,True,0.05040322580645161,2022-10-21,TWSE_STOCK_DAY_AVG
2022-10-21,99.3,99.85,98.7,98.9,12689251,1258389294,-0.3,13697,0.0,1.0,0.9969758064516129,502.5872866699471,22.400948796643252,0.2265009989549368,22.491549196225225,22.61612474565044,22.355648596852262,24.825,24.9625,24.675,24.725,98.58,98.9,219190690193.0,2223500000.0,5546,781,-7703387.0,-4665451.0,213000.0,-3250936.0,98.9,0.0,True,0.05055611729019211,2022-10-24,TWSE_STOCK_DAY_AVG
